participant_id,team_id,champion_id,spell1,spell2,role,lane,is_win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largest_killing_pree,largest_multikill,killing_sprees,longest_time_spent_living,doublekills,triplekills,quadrakills,pentakills,unrealkills,total_damage_dealt,magic_damage_dealt,physical_damage_dealt,true_damage_dealt,largest_critical_strike,total_damage_dealt_to_champions,magic_damage_dealt_to_champions,physical_damage_dealt_to_champions,true_damage_dealt_to_champions,total_heal,total_units_healed,damage_self_mitigated,damage_dealt_to_objectives,damage_dealt_to_turrets,vision_score,time_ccing_others,total_damage_taken,magical_damage_taken,physical_damage_taken,true_damage_taken,gold_earned,gold_spent,turret_kills,inhibitor_kills,total_minions_killed,neutral_minions_killed,neutral_minions_killed_team_jungle,neutral_minions_killed_enemy_jungle,total_time_cc_dealt,champ_level,vision_wards_brought_in_game,sight_wards_brought_in_game,wards_placed,wards_killed,is_first_blood_kill,is_first_blood_assist,is_first_tower_kill,is_first_tower_assist,combat_player_score,objective_player_score,total_player_score,total_score_rank,player_score0,player_score1,player_score2,player_score3,player_score4,player_score5,player_score6,player_score7,player_score8,player_score9,perk0,perk0_var1,perk0_var2,perk0_var3,perk1,perk1_var1,perk1_var2,perk1_var3,perk2,perk2_var1,perk2_var2,perk2_var3,perk3,perk3_var1,perk3_var2,perk3_var3,perk4,perk4_var1,perk4_var2,perk4_var3,perk5,perk5_var1,perk5_var2,perk5_var3,perk_primary_style,perl_sub_style,stat_perk0,stat_perk1,stat_perk2,game_id,platform_id,account_id,summoner_name,summoner_id,current_platform_id,current_account_id,match_history_url,profile_icon
1,100,25,14,4,DUO_SUPPORT,BOTTOM,True,3157,3117,3116,3151,1052,3853,3364,7.0,5.0,16.0,4.0,1.0,2.0,675.0,0.0,0.0,0.0,0.0,0.0,57725.0,49989.0,4959.0,2775.0,0.0,22650.0,19701.0,819.0,2129.0,6200.0,1.0,10954.0,9944.0,1335.0,60.0,76.0,23170.0,14284.0,8885.0,0.0,12208.0,10285.0,1.0,0.0,31.0,9.0,0.0,1.0,237.0,16.0,0.0,0.0,31.0,3.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8229.0,2685.0,0.0,0.0,8226.0,250.0,904.0,0.0,8210.0,0.0,0.0,0.0,8237.0,786.0,0.0,0.0,8313.0,0.0,0.0,0.0,8345.0,3.0,0.0,0.0,8200.0,8300.0,5008.0,5008.0,5002.0,3656506310.0,NA1,-72lEyvVawdarWB_u2ES3lFNjpDbeN5A2nO6ywlV2aWqET2N5eueD-ax,dragonmaster5255,hoTsJY4mdiVdSO1areShvxmDNRaKZOV8E32ESbg-3S2cgyNV,NA1,-72lEyvVawdarWB_u2ES3lFNjpDbeN5A2nO6ywlV2aWqET2N5eueD-ax,/v1/stats/player_history/NA1/2191685819042400,4760
2,100,254,11,4,NONE,JUNGLE,True,3748,3812,3111,1400,3078,3052,3364,6.0,6.0,5.0,2.0,1.0,2.0,700.0,0.0,0.0,0.0,0.0,0.0,340275.0,6094.0,317317.0,16862.0,0.0,13099.0,0.0,11720.0,1378.0,11632.0,1.0,43679.0,53595.0,4791.0,47.0,23.0,31407.0,6116.0,23066.0,2224.0,18033.0,16508.0,2.0,0.0,96.0,225.0,141.0,20.0,411.0,18.0,8.0,0.0,5.0,5.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9923.0,24.0,66.0,0.0,8143.0,373.0,0.0,0.0,8138.0,18.0,0.0,0.0,8106.0,5.0,0.0,0.0,9111.0,828.0,220.0,0.0,9104.0,13.0,50.0,0.0,8100.0,8000.0,5005.0,5008.0,5002.0,3656506310.0,NA1,l4oRkUZl33W0PPCofb58p0AbS4VS0Cp1skIHLMAMd43DkxcbLMqZIY4S,ThysanPwns,jGJRvLuKvlTApIxWRFG2Uka0KdZT8fRZd-rjUHoHZMc2Utr5,NA1,l4oRkUZl33W0PPCofb58p0AbS4VS0Cp1skIHLMAMd43DkxcbLMqZIY4S,/v1/stats/player_history/NA1/2478676006880800,4636
3,100,22,4,7,DUO_CARRY,BOTTOM,True,3033,3042,3031,3006,3085,3046,3363,7.0,7.0,14.0,3.0,1.0,2.0,667.0,0.0,0.0,0.0,0.0,0.0,272259.0,2064.0,240666.0,29528.0,721.0,25381.0,2064.0,21841.0,1475.0,5249.0,3.0,10465.0,22413.0,14168.0,53.0,45.0,23463.0,10934.0,12318.0,210.0,17031.0,15385.0,5.0,3.0,215.0,45.0,24.0,13.0,791.0,18.0,1.0,0.0,13.0,3.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8008.0,3.0,10.0,0.0,8009.0,3527.0,500.0,0.0,9104.0,13.0,30.0,0.0,8014.0,421.0,0.0,0.0,8410.0,120.0,0.0,0.0,8304.0,10.0,3.0,0.0,8000.0,8300.0,5005.0,5008.0,5002.0,3656506310.0,NA1,6jYL9SsQL7KkrSE3Pxn65uO8FBEmXwVL8x1aKq1ODOu5zQ,ParkerParkinson,9wDU0WOF1-0Wll0CKhJ9b7AJYDx_da2ZM_1Od9L-SWWkRxE,NA1,6jYL9SsQL7KkrSE3Pxn65uO8FBEmXwVL8x1aKq1ODOu5zQ,/v1/stats/player_history/NA1/49772595,712
4,100,142,4,14,SOLO,MIDDLE,True,2055,3285,3020,3916,3089,1026,3340,8.0,6.0,9.0,3.0,2.0,3.0,641.0,1.0,0.0,0.0,0.0,0.0,126125.0,102485.0,13669.0,9970.0,0.0,34228.0,28206.0,1201.0,4820.0,9729.0,3.0,10753.0,13002.0,1119.0,34.0,65.0,25982.0,13746.0,11879.0,356.0,12591.0,11400.0,0.0,0.0,135.0,4.0,0.0,0.0,222.0,17.0,6.0,0.0,15.0,3.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8112.0,1270.0,0.0,0.0,8143.0,618.0,0.0,0.0,8120.0,2.0,30.0,10.0,8135.0,4982.0,5.0,0.0,8226.0,250.0,1264.0,0.0,8210.0,0.0,0.0,0.0,8100.0,8200.0,5008.0,5008.0,5003.0,3656506310.0,NA1,oYatVNN-YkHzIvxA_GbpH4K-uiqnIfrJYLJI3LDx5FtNQlG5_RdVm3xI,rickyyytan,_cabepNWPKIFoRr02pj7u1cMfI7UB-OwiBGR_anf6ycZ-xVa,NA1,oYatVNN-YkHzIvxA_GbpH4K-uiqnIfrJYLJI3LDx5FtNQlG5_RdVm3xI,/v1/stats/player_history/NA1/2350503162267744,1451
5,100,82,14,4,SOLO,TOP,True,3907,3020,3157,3151,3116,1058,3340,11.0,7.0,3.0,4.0,3.0,3.0,664.0,1.0,1.0,0.0,0.0,0.0,176492.0,148825.0,21879.0,5786.0,0.0,23025.0,19215.0,1703.0,2106.0,14882.0,1.0,30860.0,17837.0,4451.0,14.0,9.0,36587.0,15335.0,20161.0,1090.0,14947.0,14350.0,2.0,0.0,162.0,4.0,0.0,0.0,74.0,18.0,0.0,0.0,7.0,1.0,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8010.0,931.0,0.0,0.0,9111.0,1171.0,280.0,0.0,9104.0,19.0,30.0,0.0,8014.0,650.0,0.0,0.0,8139.0,1178.0,0.0,0.0,8135.0,6797.0,5.0,0.0,8000.0,8100.0,5008.0,5008.0,5002.0,3656506310.0,NA1,vs-UxX7RNS46BREd6QbNv4DWZ5MApbtlYAhj_Uzc5RcVkR1BvZNzf8fY,texastrev24,e9BL56MK6ZnlFz9byUW8_5i2C2HeIEcNLPogNbdMqEZbhuY1,NA1,vs-UxX7RNS46BREd6QbNv4DWZ5MApbtlYAhj_Uzc5RcVkR1BvZNzf8fY,/v1/stats/player_history/NA1/2076356170844736,3903
6,200,115,7,4,SOLO,MIDDLE,False,3089,3285,3020,3100,0,0,3340,2.0,6.0,9.0,0.0,1.0,0.0,840.0,0.0,0.0,0.0,0.0,0.0,198184.0,164556.0,20228.0,13399.0,0.0,28309.0,27145.0,949.0,214.0,8747.0,3.0,11509.0,15881.0,13678.0,14.0,12.0,27372.0,11067.0,14228.0,2076.0,12238.0,11700.0,2.0,0.0,206.0,4.0,4.0,0.0,224.0,16.0,0.0,0.0,8.0,1.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8010.0,0.0,0.0,0.0,8009.0,2268.0,500.0,0.0,9104.0,22.0,30.0,0.0,8014.0,286.0,0.0,0.0,8139.0,1759.0,0.0,0.0,8135.0,5029.0,5.0,0.0,8000.0,8100.0,5008.0,5008.0,5002.0,3656506310.0,NA1,ywrmra47YEwYluFKgbZTKC0IXRMYz60FVQiyYgcHiXL-SFEhyYTItoXN,T Is For Turmoil,eRizPz_Ll_aFMZRXVKkCq6rjOcCYmNSecrGXtCfoCePf6qIe,NA1,ywrmra47YEwYluFKgbZTKC0IXRMYz60FVQiyYgcHiXL-SFEhyYTItoXN,/v1/stats/player_history/NA1/2217505581255072,4589
7,200,64,4,11,NONE,JUNGLE,False,1400,3143,2031,3047,3065,1028,3340,3.0,10.0,12.0,2.0,1.0,1.0,817.0,0.0,0.0,0.0,0.0,0.0,96597.0,20274.0,62826.0,13496.0,0.0,10508.0,1823.0,8259.0,425.0,7182.0,1.0,30528.0,10338.0,0.0,38.0,23.0,39736.0,20103.0,15907.0,3726.0,10119.0,9750.0,1.0,0.0,24.0,71.0,61.0,0.0,492.0,15.0,1.0,0.0,14.0,3.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8010.0,188.0,0.0,0.0,9111.0,962.0,300.0,0.0,9104.0,15.0,40.0,0.0,8014.0,259.0,0.0,0.0,8304.0,11.0,1.0,5.0,8347.0,0.0,0.0,0.0,8000.0,8300.0,5005.0,5008.0,5002.0,3656506310.0,NA1,0RFa9n-U1M5kFlkbmn3ZS6FGzoNYLZx3o3hcd7unbRFAfg,lanb of god,waJ4IU1_mkCprcf2G5WvDwB2V5QEF4ZpbSObbo2tLu5fXRY,NA1,0RFa9n-U1M5kFlkbmn3ZS6FGzoNYLZx3o3hcd7unbRFAfg,/v1/stats/player_history/NA1/49108605,785
8,200,51,4,7,DUO_CARRY,BOTTOM,False,1055,3031,3006,3094,0,0,3363,2.0,8.0,7.0,2.0,1.0,1.0,347.0,0.0,0.0,0.0,0.0,0.0,168236.0,3521.0,145931.0,18783.0,892.0,13814.0,757.0,12544.0,512.0,4502.0,3.0,9765.0,3715.0,365.0,35.0,20.0,23997.0,10559.0,13018.0,420.0,11229.0,7675.0,0.0,0.0,176.0,20.0,17.0,0.0,88.0,17.0,1.0,0.0,12.0,3.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8021.0,1378.0,0.0,0.0,8009.0,717.0,500.0,0.0,9103.0,0.0,0.0,0.0,8014.0,285.0,0.0,0.0,8275.0,12.0,0.0,0.0,8236.0,28.0,0.0,0.0,8000.0,8200.0,5005.0,5008.0,5002.0,3656506310.0,NA1,nn8dwpupRtJ_EusIYF38n1OWRsf2yJys-kbVd1jJ0RrdGTNWJA04UCwK,cuueyqhg,Ro1m4lEwVigET2pghdfwb4ojHK9tnqpM58-vhqZ_s84IuYfz,NA1,nn8dwpupRtJ_EusIYF38n1OWRsf2yJys-kbVd1jJ0RrdGTNWJA04UCwK,/v1/stats/player_history/NA1/2440414651550848,20
9,200,6,12,4,NONE,JUNGLE,False,3111,3071,3812,3022,3075,3026,3340,12.0,7.0,7.0,6.0,1.0,2.0,677.0,0.0,0.0,0.0,0.0,0.0,259352.0,3641.0,231657.0,24053.0,31.0,30040.0,383.0,27662.0,1994.0,10691.0,1.0,64693.0,10970.0,5055.0,29.0,45.0,39488.0,15942.0,18376.0,5169.0,18146.0,17300.0,1.0,0.0,271.0,12.0,4.0,0.0,478.0,18.0,4.0,0.0,13.0,6.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8005.0,3654.0,1795.0,1858.0,9111.0,1506.0,380.0,0.0,9105.0,15.0,40.0,0.0,8299.0,863.0,0.0,0.0,8473.0,1387.0,0.0,0.0,8451.0,266.0,0.0,0.0,8000.0,8400.0,5008.0,5008.0,5003.0,3656506310.0,NA1,06A9OyK32CL-O89LIgYB64yfaj7j6_ud1QC-Ohjs4bPx7zU,iNoobles,W40u5713BMjyBvsYl8MMM3bTEl0o-gySPr7mpsXTgf517RI,NA1,06A9OyK32CL-O89LIgYB64yfaj7j6_ud1QC-Ohjs4bPx7zU,/v1/stats/player_history/NA1/236352587,4777
10,200,99,4,14,DUO_SUPPORT,BOTTOM,False,3853,3020,3285,3089,3135,1026,3364,12.0,8.0,9.0,5.0,1.0,2.0,737.0,0.0,0.0,0.0,0.0,0.0,114249.0,110846.0,3380.0,23.0,0.0,27302.0,26871.0,407.0,23.0,872.0,1.0,8248.0,610.0,306.0,36.0,59.0,18715.0,12406.0,5615.0,694.0,13701.0,11600.0,0.0,0.0,57.0,0.0,0.0,0.0,248.0,17.0,0.0,0.0,15.0,3.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8229.0,2740.0,0.0,0.0,8226.0,250.0,951.0,0.0,8233.0,20.0,40.0,0.0,8236.0,48.0,0.0,0.0,8304.0,11.0,1.0,5.0,8347.0,0.0,0.0,0.0,8200.0,8300.0,5008.0,5008.0,5001.0,3656506310.0,NA1,Kq6iZ6atEsVnZ1BpckYspAMhzpLYeMbNCgmOIxdi0dK8KHPMIMixchXz,glazedbullet,Wlc1IIt28E4F5ufMvzrVqmqBnXiOXQZDPKAGs-5RYW3E63nU,NA1,Kq6iZ6atEsVnZ1BpckYspAMhzpLYeMbNCgmOIxdi0dK8KHPMIMixchXz,/v1/stats/player_history/NA1/2400033909451616,18
1,100,58,12,4,SOLO,TOP,False,1054,3047,3153,3812,3065,0,3340,4.0,6.0,6.0,2.0,1.0,1.0,537.0,0.0,0.0,0.0,0.0,0.0,153082.0,9505.0,141401.0,2175.0,0.0,17794.0,2580.0,15214.0,0.0,7568.0,1.0,31793.0,4211.0,4211.0,38.0,28.0,31147.0,5936.0,21574.0,3636.0,12189.0,11500.0,1.0,0.0,209.0,4.0,0.0,0.0,80.0,17.0,2.0,0.0,12.0,4.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8010.0,709.0,0.0,0.0,9111.0,760.0,200.0,0.0,9105.0,21.0,0.0,0.0,8299.0,396.0,0.0,0.0,8473.0,902.0,0.0,0.0,8446.0,1635.0,0.0,0.0,8000.0,8400.0,5005.0,5008.0,5002.0,3656144800.0,NA1,eYG9LuiY5_Hqcbrh7aTc9Cj2cst5uCyDLifiT60I-ptN8g,CharizardQT,icg_C9bXZk621EMqfxKPM2Z2aT3YZcA5r5273Ep247tEZjI,NA1,eYG9LuiY5_Hqcbrh7aTc9Cj2cst5uCyDLifiT60I-ptN8g,/v1/stats/player_history/NA1/48752366,1113
2,100,142,4,14,DUO_CARRY,MIDDLE,False,0,3165,3020,3285,1056,0,3340,4.0,9.0,5.0,2.0,2.0,1.0,480.0,1.0,0.0,0.0,0.0,0.0,110752.0,79626.0,16983.0,14142.0,135.0,21772.0,15792.0,2083.0,3896.0,1993.0,2.0,8349.0,3384.0,1559.0,38.0,28.0,23412.0,11504.0,10872.0,1035.0,9238.0,8250.0,0.0,0.0,132.0,0.0,0.0,0.0,182.0,14.0,6.0,0.0,14.0,2.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8112.0,877.0,0.0,0.0,8143.0,502.0,0.0,0.0,8120.0,3.0,30.0,8.0,8135.0,1807.0,4.0,0.0,8226.0,250.0,1051.0,0.0,8210.0,0.0,0.0,0.0,8100.0,8200.0,5008.0,5008.0,5003.0,3656144800.0,NA1,oYatVNN-YkHzIvxA_GbpH4K-uiqnIfrJYLJI3LDx5FtNQlG5_RdVm3xI,rickyyytan,_cabepNWPKIFoRr02pj7u1cMfI7UB-OwiBGR_anf6ycZ-xVa,NA1,oYatVNN-YkHzIvxA_GbpH4K-uiqnIfrJYLJI3LDx5FtNQlG5_RdVm3xI,/v1/stats/player_history/NA1/2350503162267744,1451
3,100,105,4,11,NONE,JUNGLE,False,1414,3124,3146,0,0,3006,3340,8.0,8.0,4.0,3.0,3.0,2.0,380.0,1.0,1.0,0.0,0.0,0.0,95126.0,57580.0,31669.0,5876.0,0.0,8804.0,6974.0,1758.0,72.0,5411.0,1.0,9620.0,8770.0,610.0,29.0,10.0,26408.0,7883.0,17166.0,1357.0,10848.0,10425.0,0.0,0.0,69.0,46.0,29.0,6.0,220.0,13.0,1.0,0.0,12.0,4.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8112.0,594.0,0.0,0.0,8143.0,331.0,0.0,0.0,8138.0,30.0,0.0,0.0,8106.0,5.0,0.0,0.0,9111.0,529.0,240.0,0.0,8014.0,350.0,0.0,0.0,8100.0,8000.0,5005.0,5008.0,5002.0,3656144800.0,NA1,KKmpuc7ABWArkmqLWIKYAF5BEp7D8A5Bw5_fWj0Ao-o3LZo,KHEUSKS,_YHR4EcEzoJ4UtsYBycb4VyBvU004BEGW4GftfS-HV0HMzI,NA1,KKmpuc7ABWArkmqLWIKYAF5BEp7D8A5Bw5_fWj0Ao-o3LZo,/v1/stats/player_history/NA1/221864998,1109
4,100,22,4,7,SOLO,BOTTOM,False,1055,3085,3153,3006,1038,0,3340,1.0,8.0,4.0,0.0,1.0,0.0,840.0,0.0,0.0,0.0,0.0,0.0,137210.0,1491.0,114854.0,20865.0,215.0,8908.0,1137.0,7770.0,0.0,3312.0,3.0,11141.0,3144.0,1986.0,7.0,26.0,28279.0,16192.0,11986.0,100.0,9959.0,9050.0,0.0,0.0,182.0,12.0,9.0,0.0,638.0,15.0,0.0,0.0,4.0,1.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8112.0,471.0,0.0,0.0,8139.0,705.0,0.0,0.0,8138.0,6.0,0.0,0.0,8135.0,576.0,3.0,0.0,8446.0,0.0,0.0,0.0,8473.0,901.0,0.0,0.0,8100.0,8400.0,5008.0,5008.0,5001.0,3656144800.0,NA,y30BvA7JAxJXoq6ZfCB2SHjflMhf4fRhO7RzeJr-Q15TfQ,jackypan,5X8-pr6mkGr6UPOiQYBK4GnhHothDxYZug1hLf82W3A-8nk,NA1,y30BvA7JAxJXoq6ZfCB2SHjflMhf4fRhO7RzeJr-Q15TfQ,/v1/stats/player_history/NA/38640926,3553
5,100,350,7,11,DUO_SUPPORT,MIDDLE,False,3853,3107,3905,3117,3114,3801,3364,0.0,2.0,14.0,0.0,0.0,0.0,1425.0,0.0,0.0,0.0,0.0,0.0,14833.0,7591.0,2656.0,4584.0,0.0,4908.0,3012.0,721.0,1174.0,12931.0,5.0,5084.0,366.0,366.0,39.0,19.0,8213.0,3735.0,4293.0,184.0,7421.0,7150.0,0.0,0.0,8.0,8.0,4.0,0.0,62.0,13.0,0.0,0.0,17.0,5.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8360.0,11.0,0.0,0.0,8304.0,10.0,3.0,0.0,8321.0,5.0,0.0,0.0,8347.0,0.0,0.0,0.0,8210.0,0.0,0.0,0.0,8236.0,48.0,0.0,0.0,8300.0,8200.0,5008.0,5008.0,5002.0,3656144800.0,NA1,JuhcbgKaps7oh5I66_oip2CScNQJD6FaZK5nwvlURHvDBaY,Qohay Tastiki,bYbSeY-1IGuidAirHfgAWjCQwvGh05wPfYNyNPSbePgCK00,NA1,JuhcbgKaps7oh5I66_oip2CScNQJD6FaZK5nwvlURHvDBaY,/v1/stats/player_history/NA1/219451035,4791
6,200,99,3,4,DUO_SUPPORT,BOTTOM,True,3504,3020,3853,3089,3108,0,3340,3.0,2.0,13.0,2.0,2.0,1.0,1262.0,1.0,0.0,0.0,0.0,0.0,49754.0,44397.0,3790.0,1565.0,0.0,11036.0,10447.0,447.0,140.0,1588.0,1.0,5123.0,6159.0,1189.0,40.0,47.0,8546.0,4119.0,4187.0,239.0,9742.0,8525.0,0.0,0.0,30.0,0.0,0.0,0.0,186.0,14.0,1.0,0.0,16.0,1.0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8229.0,1427.0,0.0,0.0,8226.0,250.0,698.0,0.0,8210.0,0.0,0.0,0.0,8237.0,480.0,0.0,0.0,8347.0,0.0,0.0,0.0,8345.0,3.0,0.0,0.0,8200.0,8300.0,5008.0,5008.0,5002.0,3656144800.0,NA,DIxERcGQafYekNFpPw94gTiEj4ObqX0NdWi7WK1TA11yhw,SkeetinAround,k6uy76JjJpkONtbXQrTXzd8RT9wi6FQMNjyfN0x2pSx7AJA,NA1,DIxERcGQafYekNFpPw94gTiEj4ObqX0NdWi7WK1TA11yhw,/v1/stats/player_history/NA/39122093,1429
7,200,145,7,4,DUO_CARRY,BOTTOM,True,3157,0,3042,3006,3115,3124,3340,7.0,4.0,8.0,4.0,2.0,2.0,782.0,1.0,0.0,0.0,0.0,0.0,213665.0,42242.0,163929.0,7492.0,0.0,24758.0,8844.0,15039.0,875.0,6750.0,2.0,14045.0,33343.0,10005.0,36.0,0.0,17879.0,6519.0,11019.0,341.0,15004.0,13725.0,4.0,0.0,246.0,12.0,0.0,4.0,55.0,17.0,3.0,0.0,14.0,2.0,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9923.0,62.0,79.0,0.0,8139.0,1264.0,0.0,0.0,8138.0,30.0,0.0,0.0,8135.0,3478.0,5.0,0.0,8009.0,3830.0,500.0,0.0,9104.0,18.0,30.0,0.0,8100.0,8000.0,5005.0,5008.0,5002.0,3656144800.0,NA1,re1-EaTp4wtKfOw6E-h4gaNe2sS5lIBJ7TqqRlUEx2e4FPCCGKyzx3ZV,StopNukedOut,27ux1adpnwGVqsppZJ63mhZeu132lzdpUTa3vtwdscz-GkXN,NA1,re1-EaTp4wtKfOw6E-h4gaNe2sS5lIBJ7TqqRlUEx2e4FPCCGKyzx3ZV,/v1/stats/player_history/NA1/2363961210890496,776
8,200,203,4,11,NONE,JUNGLE,True,1412,2031,3153,3006,3071,1038,3340,6.0,3.0,9.0,2.0,1.0,2.0,698.0,0.0,0.0,0.0,0.0,0.0,191890.0,29707.0,150630.0,11551.0,460.0,14285.0,2560.0,10414.0,1310.0,18286.0,10.0,15115.0,31160.0,3214.0,25.0,8.0,30042.0,8721.0,19906.0,1413.0,13071.0,11625.0,4.0,0.0,23.0,176.0,112.0,24.0,212.0,16.0,2.0,0.0,12.0,1.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8005.0,1046.0,614.0,432.0,9111.0,985.0,300.0,0.0,9104.0,17.0,50.0,0.0,8014.0,413.0,0.0,0.0,8275.0,16.0,0.0,0.0,8232.0,7.0,50.0,0.0,8000.0,8200.0,5005.0,5008.0,5002.0,3656144800.0,NA1,Hws3RaTMNKjmZLKg9u7TdGKJDyBHI5VLMmI8Wb7n1_U72A,DandyMag,YAowhuqrlryefE1DvZjsNQKmJV7uRVmh8bQXqOGg09nWlu8,NA1,Hws3RaTMNKjmZLKg9u7TdGKJDyBHI5VLMmI8Wb7n1_U72A,/v1/stats/player_history/NA1/42935679,4762
9,200,517,12,4,SOLO,MIDDLE,True,2033,3030,3157,3285,3020,3916,3340,11.0,3.0,10.0,8.0,2.0,2.0,529.0,1.0,0.0,0.0,0.0,0.0,155105.0,146848.0,8149.0,108.0,0.0,23101.0,23065.0,0.0,36.0,7636.0,1.0,12822.0,5616.0,967.0,30.0,21.0,19270.0,6838.0,11081.0,1351.0,14243.0,12475.0,0.0,0.0,171.0,34.0,10.0,17.0,435.0,17.0,5.0,0.0,16.0,1.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8021.0,3626.0,0.0,0.0,8009.0,4705.0,500.0,0.0,9105.0,21.0,10.0,0.0,8299.0,234.0,0.0,0.0,8345.0,3.0,0.0,0.0,8347.0,0.0,0.0,0.0,8000.0,8300.0,5008.0,5008.0,5003.0,3656144800.0,NA1,W1fWII9KO333o3__Gl64tLScOF0cWOlY7LvX0KQhLhZL9CcBOHzhaOJj,kylevia,0YwdbOWmgxWBAtD0Vk-rVKEw6RqlN--twxx1NZjEwbAjWEo,NA1,W1fWII9KO333o3__Gl64tLScOF0cWOlY7LvX0KQhLhZL9CcBOHzhaOJj,/v1/stats/player_history/NA1/2001677837994816,4803
10,200,86,14,4,SOLO,TOP,True,3812,3078,1031,3047,1011,0,3340,6.0,5.0,8.0,2.0,1.0,2.0,624.0,0.0,0.0,0.0,0.0,0.0,135911.0,53.0,131432.0,4425.0,0.0,14410.0,0.0,11410.0,3000.0,2624.0,1.0,27606.0,14038.0,6343.0,16.0,24.0,24428.0,6903.0,15627.0,1897.0,12412.0,10808.0,2.0,2.0,159.0,24.0,16.0,0.0,60.0,17.0,1.0,0.0,10.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8010.0,651.0,0.0,0.0,9111.0,452.0,280.0,0.0,9105.0,22.0,20.0,0.0,8299.0,348.0,0.0,0.0,8446.0,1562.0,0.0,0.0,8429.0,64.0,21.0,14.0,8000.0,8400.0,5005.0,5008.0,5002.0,3656144800.0,NA1,h4KQWHqQCTlrOdEMcx8vb2xxYReiJem8QW_GjQsOOzLzJ1vkHZSIOf7c,khallipygian,mjqVgJgjhJl_ihz5bmw8B3SmSwCLK9f9Fg1TR4syU6eP4KT-,NA1,h4KQWHqQCTlrOdEMcx8vb2xxYReiJem8QW_GjQsOOzLzJ1vkHZSIOf7c,/v1/stats/player_history/NA1/2507015857063296,4657
